loan_amnt,int_rate,annual_inc,dti,emp_length,open_acc,revol_util,pub_rec,delinq_2yrs,loan_status
21000.0,16.99,150000.0,15.97,4,18.0,72.6,0.0,0.0,0
7500.0,9.99,75000.0,19.18,10,10.0,78.3,0.0,0.0,0
14375.0,19.52,40000.0,36.6,2,11.0,92.5,0.0,0.0,0
9000.0,7.26,65000.0,6.55,5,6.0,36.0,0.0,0.0,0
19500.0,16.99,39000.0,25.26,7,15.0,43.4,0.0,0.0,0
20400.0,6.24,95000.0,27.87,6,18.0,25.5,0.0,0.0,0
11000.0,10.99,53000.0,18.86,2,7.0,10.4,1.0,0.0,0
14500.0,6.24,88900.0,15.29,4,6.0,67.0,0.0,1.0,0
26000.0,6.24,80000.0,30.75,1,15.0,58.0,0.0,4.0,0
10000.0,14.65,70000.0,12.05,3,15.0,83.0,0.0,2.0,1
8500.0,5.93,80000.0,2.78,10,5.0,35.4,0.0,0.0,0
15000.0,7.89,81000.0,23.51,9,11.0,75.2,0.0,1.0,0
6000.0,7.89,55000.0,11.87,2,10.0,14.9,0.0,0.0,0
3000.0,6.89,50000.0,11.74,10,16.0,20.7,0.0,0.0,0
12000.0,10.64,73000.0,8.75,5,7.0,67.3,0.0,2.0,0
20000.0,22.99,105000.0,15.43,0,14.0,36.7,0.0,0.0,0
14075.0,16.99,32000.0,19.43,10,20.0,8.2,0.0,0.0,0
6600.0,7.26,175000.0,11.18,0,18.0,41.6,0.0,0.0,0
3200.0,11.53,55000.0,8.28,0,11.0,30.7,0.0,3.0,0
18000.0,9.8,110000.0,13.92,0,14.0,28.3,0.0,0.0,0
15000.0,12.69,107000.0,4.64,10,11.0,50.1,0.0,0.0,0
16000.0,7.26,85000.0,24.51,9,14.0,55.7,0.0,0.0,0
15000.0,7.26,70000.0,24.26,10,9.0,38.4,0.0,0.0,1
24000.0,8.18,100000.0,27.27,7,21.0,49.6,0.0,0.0,0
12000.0,7.26,60000.0,24.38,8,14.0,28.6,0.0,0.0,0
18000.0,13.33,43000.0,14.99,1,11.0,85.3,0.0,0.0,0
4800.0,15.61,27000.0,34.76,10,8.0,35.4,0.0,2.0,0
35000.0,9.99,360000.0,4.2,2,10.0,72.8,0.0,0.0,0
8000.0,12.29,50000.0,13.61,2,11.0,74.3,0.0,0.0,0
2500.0,7.26,130667.0,19.63,10,11.0,65.9,0.0,0.0,0
3000.0,12.69,56000.0,8.44,2,5.0,78.4,0.0,0.0,0
11000.0,11.53,79000.0,28.52,8,21.0,59.1,0.0,0.0,1
4500.0,9.99,45000.0,6.88,0,12.0,45.4,0.0,0.0,0
4600.0,8.18,162000.0,39.33,10,18.0,55.1,0.0,0.0,1
8800.0,6.89,60000.0,5.02,8,7.0,77.7,0.0,0.0,0
12350.0,17.86,60000.0,20.78,2,15.0,25.9,1.0,0.0,1
21375.0,12.69,70000.0,18.43,10,14.0,81.6,0.0,1.0,0
8000.0,13.33,38000.0,36.99,10,12.0,53.9,0.0,0.0,1
11200.0,7.26,120000.0,14.92,10,19.0,20.5,1.0,0.0,0
22500.0,11.53,60000.0,22.16,10,9.0,73.1,0.0,0.0,0
16000.0,7.89,70000.0,5.67,0,5.0,65.2,0.0,0.0,0
16000.0,7.89,67000.0,20.04,7,5.0,73.5,0.0,0.0,0
26400.0,23.99,101000.0,24.58,10,20.0,67.0,0.0,0.0,0
15000.0,13.33,79000.0,28.46,10,11.0,86.1,0.0,0.0,0
9000.0,12.29,50000.0,16.9,10,12.0,56.9,2.0,1.0,1
10000.0,6.89,190000.0,8.47,10,22.0,34.2,0.0,3.0,1
1500.0,12.69,70000.0,30.86,10,17.0,0.2,1.0,0.0,0
19200.0,24.99,76000.0,15.84,10,5.0,98.9,0.0,0.0,1
15000.0,7.26,85000.0,24.49,10,20.0,57.9,0.0,0.0,0
35000.0,9.17,320000.0,24.84,10,23.0,31.0,0.0,0.0,0
10000.0,8.18,75000.0,12.46,2,19.0,38.4,0.0,0.0,0
35000.0,10.99,149182.0,16.26,5,15.0,16.4,0.0,0.0,0
5000.0,12.69,50000.0,5.47,5,6.0,91.6,1.0,0.0,0
10000.0,9.99,80000.0,7.08,10,7.0,53.8,0.0,2.0,0
6000.0,8.18,60000.0,20.56,7,8.0,68.0,1.0,0.0,0
12000.0,7.89,120000.0,8.79,2,12.0,21.2,0.0,1.0,0
20000.0,10.99,95000.0,8.79,10,5.0,65.0,0.0,0.0,0
12600.0,26.77,35000.0,38.1,10,10.0,45.4,0.0,0.0,0
9450.0,18.55,31500.0,32.54,1,9.0,87.5,0.0,0.0,0
22500.0,12.69,150000.0,8.54,6,7.0,70.2,0.0,0.0,0
16750.0,13.33,40000.0,34.69,3,22.0,71.7,0.0,0.0,0
20750.0,13.99,49457.0,24.34,10,12.0,72.1,0.0,0.0,0
4000.0,14.65,47500.0,13.77,8,7.0,74.2,0.0,1.0,0
25000.0,7.89,56000.0,16.48,4,9.0,35.5,0.0,0.0,0
15000.0,12.69,62000.0,22.98,10,10.0,76.7,0.0,0.0,0
4000.0,13.33,33000.0,20.61,2,15.0,50.0,0.0,2.0,0
3000.0,11.53,14000.0,21.87,10,5.0,89.9,0.0,0.0,0
12500.0,16.55,25000.0,27.99,0,26.0,27.4,0.0,1.0,0
22500.0,6.89,80000.0,28.92,10,26.0,28.8,0.0,0.0,0
23900.0,12.69,52000.0,4.96,3,5.0,26.9,0.0,0.0,0
16000.0,14.65,80000.0,22.09,5,9.0,36.9,1.0,1.0,1
9600.0,15.61,24000.0,29.65,0,17.0,30.4,0.0,0.0,1
12000.0,7.26,144000.0,3.18,4,10.0,41.7,0.0,1.0,0
12000.0,9.99,100000.0,35.08,7,21.0,82.1,0.0,0.0,0
16000.0,6.89,125000.0,14.24,10,9.0,66.7,0.0,0.0,0
10000.0,11.99,34000.0,16.98,3,11.0,57.0,0.0,0.0,0
15600.0,12.29,150000.0,10.72,10,8.0,86.5,1.0,2.0,0
3775.0,11.99,17795.0,34.01,2,5.0,73.7,0.0,0.0,0
12000.0,10.64,120000.0,6.4,10,7.0,28.7,0.0,0.0,0
31200.0,11.99,100000.0,8.34,4,6.0,56.5,0.0,0.0,0
3000.0,9.17,45000.0,3.87,9,6.0,63.0,0.0,1.0,0
21350.0,12.69,90000.0,19.4,2,10.0,44.3,0.0,0.0,1
10000.0,10.99,50000.0,23.55,2,11.0,36.3,1.0,3.0,0
9500.0,12.29,140000.0,19.54,1,10.0,50.7,0.0,6.0,0
9450.0,15.41,36000.0,12.9,6,10.0,46.9,0.0,1.0,0
21925.0,13.99,48758.0,35.1,7,11.0,57.0,1.0,0.0,0
16000.0,18.55,32000.0,21.98,5,6.0,60.9,0.0,1.0,0
25000.0,6.24,55000.0,24.42,10,16.0,45.4,0.0,0.0,1
35000.0,15.61,195000.0,22.84,3,10.0,73.2,2.0,0.0,0
10000.0,17.57,80000.0,17.69,0,13.0,38.1,1.0,0.0,0
13200.0,9.76,50891.0,13.07,10,11.0,50.6,0.0,0.0,0
29625.0,20.99,78000.0,30.22,5,17.0,67.2,1.0,0.0,1
2000.0,16.99,54000.0,16.0,6,8.0,47.1,1.0,0.0,0
25000.0,7.26,179000.0,14.23,0,8.0,74.7,0.0,0.0,0
10000.0,12.69,60000.0,18.42,0,9.0,86.4,0.0,0.0,1
28700.0,9.17,87177.0,26.56,9,14.0,61.4,0.0,0.0,0
28000.0,17.86,120000.0,21.96,10,16.0,85.4,0.0,0.0,0
25000.0,5.32,79000.0,20.84,10,6.0,0.8,0.0,0.0,1
35000.0,22.99,71500.0,31.72,10,15.0,80.2,0.0,0.0,1
30000.0,9.99,92000.0,28.52,3,17.0,72.9,0.0,0.0,0
35000.0,13.99,80644.0,13.32,10,7.0,18.5,0.0,0.0,0
35000.0,14.33,103000.0,18.2,9,10.0,79.5,0.0,0.0,0
14400.0,16.55,40000.0,25.71,10,7.0,91.3,0.0,0.0,0
22500.0,10.99,79102.91,11.93,10,11.0,54.7,0.0,3.0,1
18000.0,11.53,78000.0,21.4,8,12.0,47.7,0.0,0.0,0
8000.0,10.64,40000.0,11.76,1,8.0,18.2,2.0,0.0,0
17000.0,7.26,129996.0,20.1,9,10.0,47.0,0.0,0.0,0
5000.0,9.99,190000.0,13.12,6,11.0,23.0,0.0,1.0,0
15000.0,12.29,36000.0,23.73,10,9.0,71.1,0.0,1.0,1
19725.0,12.69,100000.0,8.84,2,6.0,76.5,1.0,2.0,1
6000.0,10.99,75500.0,23.68,7,7.0,27.8,0.0,0.0,0
18000.0,15.41,45000.0,27.01,1,23.0,28.5,1.0,0.0,0
3000.0,7.89,45000.0,24.43,10,14.0,51.4,0.0,0.0,1
35000.0,19.99,120000.0,8.25,4,4.0,28.0,0.0,0.0,0
35000.0,16.55,90000.0,19.13,10,18.0,67.8,0.0,0.0,1
12000.0,9.99,150000.0,3.32,10,6.0,61.9,0.0,0.0,0
35000.0,9.99,126000.0,5.35,10,11.0,50.8,0.0,0.0,0
7500.0,7.26,53000.0,18.5,2,11.0,53.3,0.0,0.0,0
12000.0,12.69,85000.0,28.53,10,16.0,15.4,0.0,0.0,1
24000.0,16.99,81300.0,33.23,2,12.0,35.5,0.0,2.0,0
12000.0,5.32,145000.0,7.42,10,7.0,18.8,0.0,0.0,0
15000.0,8.18,80000.0,38.43,2,27.0,27.1,0.0,1.0,0
2950.0,16.99,96000.0,11.69,10,4.0,57.0,2.0,0.0,1
12000.0,12.59,38000.0,21.1,10,9.0,61.6,2.0,0.0,0
6000.0,7.26,40000.0,26.79,10,17.0,25.6,1.0,0.0,0
24000.0,5.32,160000.0,9.47,0,9.0,56.3,0.0,0.0,0
5000.0,7.89,65000.0,21.81,10,16.0,19.2,0.0,0.0,0
13000.0,11.53,37000.0,22.35,7,11.0,43.6,0.0,0.0,0
17000.0,11.22,60000.0,27.76,10,18.0,74.6,0.0,0.0,0
9000.0,12.29,22958.0,13.85,10,10.0,28.8,0.0,0.0,0
7000.0,5.32,65000.0,17.34,10,4.0,89.9,0.0,0.0,0
16000.0,7.89,130000.0,26.8,10,21.0,80.0,0.0,0.0,1
25000.0,11.53,99000.0,12.68,4,23.0,2.5,0.0,1.0,1
30000.0,13.33,75000.0,19.07,10,7.0,83.5,0.0,0.0,0
25150.0,16.99,60000.0,11.43,7,9.0,83.8,0.0,0.0,1
13000.0,13.67,38000.0,18.22,7,10.0,49.4,0.0,0.0,1
25000.0,12.59,90000.0,7.24,8,16.0,58.0,0.0,5.0,0
2500.0,10.64,52000.0,20.12,10,7.0,78.6,0.0,1.0,0
12000.0,12.69,66060.0,13.73,10,8.0,63.9,0.0,0.0,0
10000.0,13.67,105000.0,26.73,9,18.0,69.3,0.0,0.0,0
14375.0,19.52,45000.0,28.96,8,14.0,54.0,0.0,1.0,0
13500.0,14.65,50000.0,22.03,2,19.0,48.9,0.0,0.0,0
9600.0,16.99,36972.0,12.56,3,25.0,54.9,0.0,0.0,1
30000.0,8.18,120000.0,12.14,0,15.0,3.9,0.0,3.0,0
10950.0,24.99,38107.0,25.61,8,9.0,95.0,0.0,0.0,1
20000.0,12.69,125000.0,14.73,6,6.0,74.4,0.0,1.0,0
6250.0,12.69,50400.0,22.29,1,18.0,17.4,0.0,0.0,0
16000.0,13.33,130000.0,26.42,10,9.0,32.4,0.0,2.0,0
20000.0,12.05,92000.0,19.7,0,14.0,74.0,0.0,0.0,0
9600.0,7.89,35000.0,17.24,0,12.0,20.2,0.0,0.0,0
14000.0,12.29,133000.0,18.49,10,14.0,65.4,0.0,1.0,0
9725.0,13.67,85367.0,24.72,10,10.0,96.2,0.0,0.0,0
21000.0,13.99,60000.0,28.1,10,10.0,23.6,1.0,0.0,1
26000.0,7.26,52000.0,17.45,10,22.0,11.4,0.0,0.0,0
4000.0,18.25,30000.0,6.19,9,9.0,47.2,1.0,0.0,0
30000.0,15.61,60000.0,15.57,6,6.0,40.7,0.0,0.0,1
12000.0,14.65,35000.0,29.84,0,9.0,67.2,0.0,0.0,1
10000.0,16.99,75000.0,19.52,7,8.0,23.9,0.0,1.0,1
14000.0,16.55,61800.0,21.88,10,9.0,99.3,0.0,0.0,1
5000.0,11.49,57000.0,26.38,10,22.0,43.0,0.0,0.0,0
14050.0,16.99,33500.0,25.69,10,13.0,60.4,0.0,0.0,0
25000.0,5.32,150000.0,13.34,10,9.0,65.0,0.0,0.0,0
12000.0,12.69,30000.0,25.52,0,10.0,50.6,1.0,1.0,0
17400.0,5.32,63000.0,21.85,3,9.0,14.3,0.0,0.0,0
10500.0,8.18,190000.0,23.43,10,17.0,80.0,0.0,0.0,0
14575.0,13.99,31700.0,20.86,10,18.0,46.6,0.0,0.0,0
13500.0,17.57,27000.0,20.71,5,5.0,98.6,0.0,0.0,0
2150.0,12.29,37560.0,32.72,2,36.0,87.4,0.0,0.0,1
14000.0,6.89,100000.0,32.08,10,26.0,58.4,0.0,0.0,0
12000.0,11.53,53000.0,20.63,3,15.0,92.2,0.0,4.0,0
7000.0,15.61,80000.0,9.38,10,4.0,71.7,1.0,0.0,1
14400.0,7.89,60000.0,9.24,10,7.0,24.5,0.0,0.0,0
2500.0,12.69,50000.0,7.37,2,12.0,55.6,0.0,3.0,0
5000.0,5.32,22000.0,23.02,8,8.0,30.0,0.0,0.0,0
35000.0,18.55,150000.0,28.34,10,52.0,62.0,0.0,0.0,0
25000.0,5.32,87000.0,10.66,0,8.0,84.0,0.0,0.0,0
15000.0,7.89,65000.0,24.98,7,17.0,87.8,0.0,0.0,0
6000.0,17.86,60000.0,17.19,8,10.0,17.2,0.0,0.0,1
25000.0,6.89,80000.0,15.83,10,9.0,54.1,0.0,0.0,0
5550.0,7.26,52000.0,15.16,5,5.0,49.2,0.0,0.0,0
7950.0,16.55,53000.0,13.11,3,9.0,30.0,1.0,0.0,0
13000.0,10.99,65000.0,25.44,1,12.0,34.0,0.0,3.0,0
21950.0,19.52,55000.0,18.38,5,10.0,65.2,0.0,0.0,1
20000.0,12.29,67000.0,22.25,2,14.0,79.3,0.0,0.0,0
13000.0,5.93,110000.0,4.29,1,6.0,18.5,0.0,0.0,0
21600.0,15.41,142600.0,21.86,3,23.0,70.1,2.0,1.0,0
10000.0,9.17,72000.0,23.88,0,16.0,42.5,1.0,5.0,0
9450.0,11.99,50000.0,24.14,4,10.0,57.1,0.0,0.0,0
10000.0,12.29,39000.0,34.55,9,11.0,72.5,0.0,0.0,0
35000.0,13.33,190000.0,11.03,10,21.0,80.6,0.0,1.0,0
12000.0,12.69,65000.0,18.61,4,7.0,97.5,0.0,2.0,1
16625.0,26.77,80000.0,10.02,3,8.0,84.4,0.0,1.0,1
7000.0,11.53,40000.0,15.83,10,5.0,50.8,0.0,0.0,1
21600.0,13.18,75000.0,5.82,10,6.0,0.5,0.0,0.0,1
30000.0,10.99,114500.0,22.59,10,11.0,48.9,0.0,0.0,0
15000.0,12.69,53270.0,21.09,10,9.0,77.5,2.0,0.0,0
12125.0,6.89,60000.0,33.42,4,11.0,90.3,0.0,0.0,0
3600.0,9.17,42000.0,12.91,0,11.0,20.0,0.0,1.0,0
18000.0,18.25,50000.0,15.65,8,15.0,43.5,0.0,0.0,1
10000.0,12.29,55000.0,9.43,2,5.0,73.0,0.0,0.0,0
11200.0,17.57,62000.0,7.32,3,12.0,36.5,0.0,0.0,0
12000.0,6.89,65000.0,18.21,4,14.0,60.0,0.0,0.0,0
1800.0,16.99,28000.0,9.09,4,10.0,32.1,0.0,0.0,0
4000.0,6.89,54000.0,7.43,10,18.0,7.9,0.0,0.0,0
24000.0,13.33,70000.0,19.99,3,10.0,91.0,0.0,0.0,0
17750.0,15.61,50000.0,17.81,7,4.0,25.7,0.0,0.0,1
5000.0,8.18,65000.0,14.9,3,14.0,18.0,1.0,0.0,0
8000.0,12.29,129000.0,20.86,6,22.0,78.6,0.0,0.0,0
14000.0,7.89,66000.0,17.76,1,15.0,66.5,0.0,0.0,0
6000.0,9.17,100000.0,6.32,2,4.0,94.1,1.0,0.0,0
8000.0,13.18,26000.0,37.44,3,18.0,37.3,1.0,0.0,0
35000.0,17.57,80000.0,18.09,2,13.0,69.1,0.0,0.0,0
15000.0,8.38,50000.0,24.94,8,10.0,40.0,0.0,0.0,1
10000.0,20.99,20000.0,38.5,0,6.0,98.9,0.0,0.0,1
10000.0,10.99,95350.0,17.77,10,11.0,16.1,0.0,0.0,0
14000.0,10.99,75000.0,9.41,10,20.0,28.9,0.0,0.0,0
5000.0,5.93,60000.0,29.62,1,22.0,33.3,0.0,1.0,0
25000.0,16.55,69900.0,23.59,6,13.0,84.0,0.0,1.0,0
18000.0,9.99,77000.0,22.93,10,10.0,83.8,0.0,0.0,0
2000.0,13.99,60000.0,18.54,9,7.0,68.9,0.0,0.0,0
35000.0,18.25,74000.0,23.97,6,24.0,38.0,0.0,0.0,0
5000.0,15.61,41240.0,33.63,5,8.0,32.3,0.0,0.0,0
20000.0,10.99,90000.0,12.53,7,9.0,51.2,0.0,0.0,0
9200.0,15.61,32800.0,7.68,0,15.0,31.9,1.0,0.0,0
27725.0,18.99,150000.0,31.53,1,22.0,74.7,0.0,1.0,0
12000.0,8.38,160000.0,21.96,10,13.0,47.3,0.0,0.0,0
14075.0,16.55,87000.0,3.38,10,10.0,50.0,0.0,0.0,1
15000.0,8.18,120000.0,13.31,1,15.0,82.3,0.0,0.0,1
10800.0,12.69,52000.0,21.12,9,8.0,67.0,0.0,3.0,0
16000.0,13.33,65000.0,30.34,10,14.0,49.5,0.0,0.0,1
2500.0,17.86,8400.0,5.57,0,3.0,3.6,0.0,0.0,1
14375.0,9.17,94500.0,18.91,10,9.0,86.1,0.0,0.0,0
5250.0,9.99,82430.0,2.15,10,7.0,21.9,0.0,0.0,0
12000.0,12.69,67000.0,28.41,7,10.0,93.4,0.0,0.0,0
23000.0,6.89,157000.0,23.39,5,13.0,28.0,0.0,0.0,0
16800.0,16.55,44000.0,10.17,10,8.0,96.9,0.0,0.0,0
30000.0,8.18,155000.0,7.57,10,11.0,59.4,0.0,0.0,0
24650.0,13.33,60500.0,29.38,10,13.0,46.1,0.0,0.0,0
11000.0,9.17,50000.0,19.13,5,11.0,96.9,0.0,0.0,0
12000.0,6.89,75000.0,4.02,10,3.0,49.9,0.0,0.0,1
15850.0,13.99,45000.0,15.2,1,6.0,57.8,0.0,0.0,0
14000.0,15.61,110000.0,33.21,8,42.0,62.0,0.0,0.0,0
20000.0,12.69,100000.0,5.23,6,9.0,83.8,0.0,0.0,0
14000.0,8.18,65000.0,15.53,10,9.0,57.4,0.0,0.0,0
3000.0,14.65,45000.0,8.53,10,12.0,6.4,1.0,0.0,0
20000.0,11.53,62000.0,24.04,4,13.0,44.5,0.0,0.0,0
24000.0,19.19,80000.0,19.84,2,7.0,33.2,0.0,0.0,0
28000.0,6.92,228000.0,13.89,0,14.0,55.6,0.0,0.0,0
5450.0,14.65,37000.0,6.42,7,9.0,88.0,0.0,0.0,0
12000.0,13.33,62000.0,29.93,10,15.0,60.8,0.0,0.0,0
35000.0,18.49,98000.0,27.97,2,11.0,46.9,0.0,1.0,1
1000.0,12.05,38000.0,27.15,2,17.0,68.5,0.0,0.0,0
11800.0,15.77,75000.0,21.86,10,17.0,84.0,0.0,5.0,0
4800.0,6.89,75000.0,11.52,10,16.0,30.5,0.0,0.0,0
14000.0,12.29,35000.0,27.54,10,12.0,63.8,1.0,0.0,0
25000.0,13.33,117000.0,32.57,3,21.0,80.6,0.0,0.0,0
11000.0,8.18,107206.0,21.59,2,16.0,75.3,0.0,0.0,0
35000.0,7.89,142000.0,32.74,10,12.0,86.5,0.0,0.0,0
20000.0,11.53,59000.0,17.37,0,11.0,69.0,1.0,0.0,1
28000.0,7.89,135000.0,39.99,10,21.0,78.9,0.0,1.0,0
21750.0,16.99,51800.0,21.06,1,9.0,78.3,0.0,0.0,0
28000.0,7.89,135000.0,14.31,8,27.0,42.3,0.0,0.0,0
18000.0,8.18,50000.0,23.14,7,7.0,84.4,0.0,0.0,1
14000.0,6.92,63000.0,17.66,10,11.0,48.9,0.0,0.0,0
12500.0,9.17,75000.0,8.61,10,11.0,34.9,0.0,0.0,0
6000.0,7.26,30000.0,6.08,10,7.0,43.4,0.0,0.0,0
10000.0,7.26,36000.0,23.7,1,8.0,72.0,0.0,0.0,0
4400.0,17.86,13000.0,12.37,5,24.0,98.9,0.0,0.0,0
5400.0,11.53,250000.0,6.38,2,7.0,22.1,0.0,1.0,0
7000.0,10.99,60320.0,10.76,10,6.0,28.3,1.0,0.0,0
10000.0,18.55,95000.0,34.49,3,16.0,83.6,0.0,0.0,0
10000.0,10.99,78000.0,20.63,8,9.0,17.3,0.0,3.0,0
6000.0,9.76,50000.0,8.28,8,15.0,19.9,1.0,0.0,0
4900.0,10.99,30000.0,35.04,4,11.0,20.7,0.0,0.0,0
24750.0,16.99,55000.0,38.12,0,9.0,94.0,0.0,0.0,0
15000.0,11.49,70119.0,11.86,1,16.0,15.3,0.0,0.0,0
6000.0,6.24,45000.0,17.68,10,12.0,47.1,0.0,0.0,1
4800.0,13.99,100000.0,8.28,10,7.0,45.1,0.0,0.0,0
16000.0,19.19,86000.0,24.16,10,29.0,21.4,0.0,2.0,1
10850.0,18.84,41600.0,12.75,0,17.0,38.8,1.0,2.0,1
35000.0,12.69,241083.0,15.91,10,15.0,70.3,0.0,0.0,0
12000.0,13.67,65000.0,27.13,1,25.0,38.7,0.0,0.0,0
25000.0,11.53,156000.0,18.4,0,11.0,79.0,0.0,5.0,0
4000.0,13.18,25000.0,26.16,1,9.0,26.3,0.0,0.0,0
15000.0,5.32,80000.0,22.98,10,12.0,56.7,0.0,0.0,0
24000.0,18.25,50339.68,33.09,0,20.0,57.4,0.0,0.0,0
12375.0,24.99,34400.0,10.4,6,4.0,87.8,0.0,0.0,1
35000.0,10.99,111611.0,12.44,2,11.0,67.0,0.0,0.0,0
28000.0,7.89,96000.0,17.49,10,14.0,30.4,0.0,0.0,0
30000.0,11.53,150000.0,9.3,10,8.0,29.4,0.0,0.0,0
15200.0,6.89,120000.0,11.54,1,10.0,20.4,0.0,0.0,0
35000.0,9.17,200000.0,17.71,10,11.0,45.0,0.0,3.0,0
2400.0,12.29,42000.0,16.72,10,13.0,23.0,0.0,1.0,0
23800.0,8.18,257000.0,4.19,3,7.0,12.6,0.0,0.0,0
10975.0,9.17,45000.0,23.74,2,10.0,49.7,0.0,0.0,1
26000.0,11.53,90000.0,17.31,10,9.0,37.0,0.0,1.0,0
35000.0,18.25,132646.0,17.28,5,9.0,24.7,0.0,0.0,0
2800.0,10.99,45000.0,12.4,1,8.0,44.9,0.0,0.0,1
35000.0,13.18,179200.0,27.38,4,18.0,63.6,0.0,0.0,0
30000.0,7.89,265000.0,7.74,10,14.0,31.4,0.0,0.0,0
4000.0,11.22,48000.0,12.4,0,8.0,34.5,0.0,0.0,0
20000.0,7.26,135000.0,10.6,0,9.0,66.2,0.0,0.0,0
15000.0,6.92,100000.0,15.72,9,12.0,24.9,1.0,0.0,0
9600.0,5.32,81000.0,19.54,10,9.0,27.0,0.0,0.0,0
3000.0,12.29,52000.0,32.26,9,20.0,14.6,0.0,6.0,0
8000.0,6.89,90000.0,15.77,5,10.0,73.2,0.0,0.0,0
2000.0,12.69,28000.0,26.92,5,9.0,32.9,0.0,1.0,1
8000.0,7.89,46500.0,5.18,8,10.0,27.8,0.0,2.0,0
8500.0,9.17,56728.0,23.04,5,8.0,69.0,0.0,0.0,0
11850.0,18.84,33000.0,31.82,2,13.0,83.8,0.0,0.0,0
10000.0,12.69,45000.0,16.59,1,8.0,49.8,0.0,0.0,0
5000.0,17.57,750000.0,18.68,8,20.0,94.1,0.0,1.0,0
7000.0,8.18,26000.0,27.74,2,14.0,62.2,0.0,0.0,1
20000.0,5.93,107825.0,11.58,10,25.0,8.2,0.0,0.0,0
20000.0,10.99,90000.0,21.27,1,18.0,43.4,0.0,0.0,0
15000.0,8.18,83000.0,12.25,10,6.0,73.1,0.0,1.0,0
9000.0,5.32,102000.0,14.65,7,17.0,45.3,0.0,0.0,0
5000.0,13.18,25000.0,31.01,4,5.0,85.8,1.0,1.0,0
8400.0,6.24,360000.0,6.92,9,7.0,36.0,0.0,0.0,0
9975.0,12.69,52000.0,28.2,1,5.0,79.2,1.0,0.0,0
10550.0,15.61,40000.0,16.62,8,9.0,26.1,1.0,0.0,0
4000.0,14.65,65000.0,9.12,10,7.0,46.0,1.0,2.0,0
4500.0,9.99,67000.0,14.69,10,10.0,35.1,0.0,1.0,0
7550.0,16.55,35000.0,22.94,7,10.0,56.6,1.0,0.0,1
6000.0,9.99,45000.0,21.25,4,8.0,65.9,1.0,0.0,0
25000.0,16.99,50000.0,28.49,10,21.0,28.6,0.0,0.0,0
22450.0,13.99,56101.0,25.93,10,15.0,71.6,0.0,1.0,0
17500.0,11.53,85000.0,17.9,5,8.0,72.0,0.0,0.0,0
34050.0,12.69,300000.0,4.88,5,10.0,13.5,0.0,1.0,0
35000.0,7.26,120000.0,27.3,0,33.0,31.5,0.0,1.0,0
14000.0,9.99,50960.0,13.28,5,11.0,71.5,0.0,0.0,0
9100.0,12.29,75000.0,8.53,6,9.0,50.8,1.0,0.0,0
19100.0,25.78,73000.0,28.65,10,27.0,47.7,1.0,2.0,0
7000.0,8.18,30000.0,31.36,10,20.0,24.6,0.0,0.0,0
20000.0,9.99,78000.0,24.52,10,15.0,41.0,0.0,0.0,0
28000.0,7.26,160000.0,12.71,10,10.0,46.8,0.0,1.0,0
17700.0,15.61,62000.0,20.98,5,14.0,44.9,1.0,0.0,1
5000.0,10.99,80000.0,20.97,10,15.0,87.5,2.0,1.0,0
21000.0,5.32,400000.0,9.45,6,17.0,70.6,0.0,0.0,0
12150.0,16.55,32000.0,21.57,1,8.0,32.3,0.0,1.0,0
10400.0,12.69,29000.0,21.77,5,7.0,66.2,0.0,0.0,0
9600.0,15.61,146000.0,18.6,5,13.0,87.2,0.0,1.0,1
19200.0,15.61,70000.0,11.64,10,13.0,40.1,1.0,0.0,1
15850.0,15.41,55000.0,31.31,2,20.0,31.4,0.0,0.0,0
25000.0,22.99,79000.0,9.65,10,6.0,72.1,0.0,1.0,1
16550.0,12.69,36000.0,14.47,5,9.0,21.4,0.0,0.0,1
9000.0,6.39,55000.0,12.78,3,9.0,19.2,0.0,0.0,0
22000.0,21.67,90000.0,14.04,10,9.0,95.1,0.0,0.0,1
20125.0,12.69,300000.0,24.4,10,16.0,44.6,0.0,0.0,0
10500.0,8.38,43000.0,14.26,10,6.0,41.3,0.0,0.0,0
15000.0,9.99,91200.0,14.63,10,23.0,58.4,0.0,0.0,0
8000.0,9.17,55000.0,29.24,4,31.0,14.4,0.0,0.0,0
24000.0,13.33,220000.0,7.55,10,6.0,96.1,0.0,0.0,1
14225.0,20.99,35615.0,28.61,9,12.0,94.0,0.0,0.0,0
20700.0,15.61,45000.0,25.09,3,9.0,67.0,0.0,0.0,1
14000.0,16.99,35000.0,15.36,6,5.0,85.1,0.0,0.0,1
30000.0,12.69,140000.0,10.87,10,8.0,41.4,0.0,0.0,0
10000.0,7.89,214000.0,15.35,3,20.0,59.7,0.0,1.0,0
25000.0,13.99,55000.0,16.34,10,10.0,37.6,0.0,0.0,1
25000.0,13.33,194000.0,16.97,10,16.0,64.1,1.0,0.0,0
20000.0,12.29,60000.0,20.7,10,12.0,79.2,0.0,0.0,0
10250.0,12.69,52000.0,35.75,3,21.0,53.6,0.0,0.0,0
21000.0,11.99,110000.0,14.32,10,19.0,80.8,1.0,0.0,1
11200.0,16.55,41000.0,13.29,3,8.0,83.0,0.0,1.0,0
16000.0,6.92,95000.0,18.28,5,11.0,86.3,0.0,0.0,0
15000.0,7.89,70000.0,7.49,3,5.0,2.0,0.0,0.0,0
